,IIR_UNIT_ID,Customer.name,Location.name,Unit.slug,Component.slug,slug,nominal,Component_type,Power_Cust,tubes_inspected,bins_collected,tube_ft_inspected,crits_per10k,Tubes w 10% Loss,Tubes w 20% Loss,Tubes w 30% Loss,Tubes w 40% Loss,Tubes w 50% Loss,Tubes w 60% Loss,Tubes w 70% Loss,Tubes w 80% Loss,Tubes w 90% Loss,Bins w 10% Loss,Bins w 20% Loss,Bins w 30% Loss,Bins w 40% Loss,Bins w 50% Loss,Bins w 60% Loss,Bins w 70% Loss,Bins w 80% Loss,Bins w 90% Loss,PARENTNAME,OWNER_NAME,OPER_NAME,PLANT_NAME,PHYS_CITY,P_COUNTY,UNIT_STATE,P_ST_NAME,P_COUNTRY,MARKET_REG,WORLD_REG,IND_CODE_DESC,SIC_CODE,PLANT_ID,UNIT_NAME,UNIT_ID,UNIT_TYPE,OUT_DESIGN,KO_DATE,STARTUP,STARTYEAR,SHUTDOWN,PRIM_FUEL,SECND_FUEL,FUEL_GROUP,HEAT_RATE,PWR_USAGE,U_STATUS,BOIL_NAME,BOILERTYPE,BMFR_NAME,BOIL_INFO,STEAM,STEAM_UOM,STEAM_TON,PRESSURE,PRES_UOM,PRES_BAR,TEMP,TEMP_UOM,TEMP_CEL,DESIGNFIRM,CONSTFIRM,MMBTU_HR,KO_YEAR,LATITUDE,LONGITUDE,COGEN_CHP,SHUTDOWN_dt,SHUTDOWN_yr
229,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,right-panel-31-43-74cb07,20220514-d39411,0.25,Other,True,29,1240,310.0,0,29,7,0,0,0,0,0,0,0,471,14,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Start Up Boiler,Watertube Boiler,Babcock & Wilcox,Single Burner Front-Fired LNB FGR,340000.0,lbs/hr,170.0,250.0,PSIG,17.0,,deg F,,,,,2008.0,33.650986,-93.811595,0.0,,
230,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,right-panel-18-32-ad45e0,20220514-0506e0,0.25,Other,True,29,1287,321.75,0,29,1,0,0,0,0,0,0,0,663,1,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Series 98 Arch-Fired Pulverizers Ultrasupercritical DRB-4Z LNB OFA SCR BAG-PJ FGD-DS ACIS,4419400.0,lbs/hr,2209.7,3789.0,PSIG,261.0,1126.0,deg F,608.0,"Shaw Group, Inc.","Shaw Group, Inc.",,2008.0,33.650986,-93.811595,0.0,,
231,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,right-panel-18-32-ad45e0,20220514-0506e0,0.25,Other,True,29,1287,321.75,0,29,1,0,0,0,0,0,0,0,663,1,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Start Up Boiler,Watertube Boiler,Babcock & Wilcox,Single Burner Front-Fired LNB FGR,340000.0,lbs/hr,170.0,250.0,PSIG,17.0,,deg F,,,,,2008.0,33.650986,-93.811595,0.0,,
232,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,right-panel-21-34-35-01b80d,20220514-5bc257,0.25,Other,True,29,717,179.25,0,7,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Series 98 Arch-Fired Pulverizers Ultrasupercritical DRB-4Z LNB OFA SCR BAG-PJ FGD-DS ACIS,4419400.0,lbs/hr,2209.7,3789.0,PSIG,261.0,1126.0,deg F,608.0,"Shaw Group, Inc.","Shaw Group, Inc.",,2008.0,33.650986,-93.811595,0.0,,
233,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,right-panel-21-34-35-01b80d,20220514-5bc257,0.25,Other,True,29,717,179.25,0,7,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Start Up Boiler,Watertube Boiler,Babcock & Wilcox,Single Burner Front-Fired LNB FGR,340000.0,lbs/hr,170.0,250.0,PSIG,17.0,,deg F,,,,,2008.0,33.650986,-93.811595,0.0,,
234,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,right-panel-20-33-6ea916,20220514-619829,0.25,Other,True,29,1097,274.25,0,8,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Series 98 Arch-Fired Pulverizers Ultrasupercritical DRB-4Z LNB OFA SCR BAG-PJ FGD-DS ACIS,4419400.0,lbs/hr,2209.7,3789.0,PSIG,261.0,1126.0,deg F,608.0,"Shaw Group, Inc.","Shaw Group, Inc.",,2008.0,33.650986,-93.811595,0.0,,
235,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,right-panel-20-33-6ea916,20220514-619829,0.25,Other,True,29,1097,274.25,0,8,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Start Up Boiler,Watertube Boiler,Babcock & Wilcox,Single Burner Front-Fired LNB FGR,340000.0,lbs/hr,170.0,250.0,PSIG,17.0,,deg F,,,,,2008.0,33.650986,-93.811595,0.0,,
236,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,left-4-52e38e,20220512-4e8df2,0.25,Other,True,32,839,209.75,0,32,3,0,0,0,0,0,0,0,410,7,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Series 98 Arch-Fired Pulverizers Ultrasupercritical DRB-4Z LNB OFA SCR BAG-PJ FGD-DS ACIS,4419400.0,lbs/hr,2209.7,3789.0,PSIG,261.0,1126.0,deg F,608.0,"Shaw Group, Inc.","Shaw Group, Inc.",,2008.0,33.650986,-93.811595,0.0,,
237,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,left-4-52e38e,20220512-4e8df2,0.25,Other,True,32,839,209.75,0,32,3,0,0,0,0,0,0,0,410,7,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Start Up Boiler,Watertube Boiler,Babcock & Wilcox,Single Burner Front-Fired LNB FGR,340000.0,lbs/hr,170.0,250.0,PSIG,17.0,,deg F,,,,,2008.0,33.650986,-93.811595,0.0,,
238,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,left-7-ca09ae,20220512-78ae23,0.25,Other,True,32,856,214.0,0,30,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Series 98 Arch-Fired Pulverizers Ultrasupercritical DRB-4Z LNB OFA SCR BAG-PJ FGD-DS ACIS,4419400.0,lbs/hr,2209.7,3789.0,PSIG,261.0,1126.0,deg F,608.0,"Shaw Group, Inc.","Shaw Group, Inc.",,2008.0,33.650986,-93.811595,0.0,,
239,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,left-7-ca09ae,20220512-78ae23,0.25,Other,True,32,856,214.0,0,30,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Start Up Boiler,Watertube Boiler,Babcock & Wilcox,Single Burner Front-Fired LNB FGR,340000.0,lbs/hr,170.0,250.0,PSIG,17.0,,deg F,,,,,2008.0,33.650986,-93.811595,0.0,,
240,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,left-8-bdbe5c,20220512-71c4c8,0.25,Other,True,32,733,183.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Series 98 Arch-Fired Pulverizers Ultrasupercritical DRB-4Z LNB OFA SCR BAG-PJ FGD-DS ACIS,4419400.0,lbs/hr,2209.7,3789.0,PSIG,261.0,1126.0,deg F,608.0,"Shaw Group, Inc.","Shaw Group, Inc.",,2008.0,33.650986,-93.811595,0.0,,
241,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,left-8-bdbe5c,20220512-71c4c8,0.25,Other,True,32,733,183.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Start Up Boiler,Watertube Boiler,Babcock & Wilcox,Single Burner Front-Fired LNB FGR,340000.0,lbs/hr,170.0,250.0,PSIG,17.0,,deg F,,,,,2008.0,33.650986,-93.811595,0.0,,
242,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,left-9-1ac6ec,20220512-08fdbc,0.25,Other,True,29,883,220.75,0,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Series 98 Arch-Fired Pulverizers Ultrasupercritical DRB-4Z LNB OFA SCR BAG-PJ FGD-DS ACIS,4419400.0,lbs/hr,2209.7,3789.0,PSIG,261.0,1126.0,deg F,608.0,"Shaw Group, Inc.","Shaw Group, Inc.",,2008.0,33.650986,-93.811595,0.0,,
243,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,left-9-1ac6ec,20220512-08fdbc,0.25,Other,True,29,883,220.75,0,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Start Up Boiler,Watertube Boiler,Babcock & Wilcox,Single Burner Front-Fired LNB FGR,340000.0,lbs/hr,170.0,250.0,PSIG,17.0,,deg F,,,,,2008.0,33.650986,-93.811595,0.0,,
244,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,left-6-706e1d,20220512-e773d9,0.25,Other,True,29,888,222.0,0,28,1,0,0,0,0,0,0,0,364,1,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Series 98 Arch-Fired Pulverizers Ultrasupercritical DRB-4Z LNB OFA SCR BAG-PJ FGD-DS ACIS,4419400.0,lbs/hr,2209.7,3789.0,PSIG,261.0,1126.0,deg F,608.0,"Shaw Group, Inc.","Shaw Group, Inc.",,2008.0,33.650986,-93.811595,0.0,,
245,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,left-6-706e1d,20220512-e773d9,0.25,Other,True,29,888,222.0,0,28,1,0,0,0,0,0,0,0,364,1,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Start Up Boiler,Watertube Boiler,Babcock & Wilcox,Single Burner Front-Fired LNB FGR,340000.0,lbs/hr,170.0,250.0,PSIG,17.0,,deg F,,,,,2008.0,33.650986,-93.811595,0.0,,
246,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,front-wall-panel-7-908c64,20220513-68d72e,0.25,Other,True,29,1160,290.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Series 98 Arch-Fired Pulverizers Ultrasupercritical DRB-4Z LNB OFA SCR BAG-PJ FGD-DS ACIS,4419400.0,lbs/hr,2209.7,3789.0,PSIG,261.0,1126.0,deg F,608.0,"Shaw Group, Inc.","Shaw Group, Inc.",,2008.0,33.650986,-93.811595,0.0,,
247,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,front-wall-panel-7-908c64,20220513-68d72e,0.25,Other,True,29,1160,290.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Start Up Boiler,Watertube Boiler,Babcock & Wilcox,Single Burner Front-Fired LNB FGR,340000.0,lbs/hr,170.0,250.0,PSIG,17.0,,deg F,,,,,2008.0,33.650986,-93.811595,0.0,,
248,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,front-wall-panel-8-dd3f99,20220513-fa6e44,0.25,Other,True,37,921,230.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Series 98 Arch-Fired Pulverizers Ultrasupercritical DRB-4Z LNB OFA SCR BAG-PJ FGD-DS ACIS,4419400.0,lbs/hr,2209.7,3789.0,PSIG,261.0,1126.0,deg F,608.0,"Shaw Group, Inc.","Shaw Group, Inc.",,2008.0,33.650986,-93.811595,0.0,,
249,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,front-wall-panel-8-dd3f99,20220513-fa6e44,0.25,Other,True,37,921,230.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Start Up Boiler,Watertube Boiler,Babcock & Wilcox,Single Burner Front-Fired LNB FGR,340000.0,lbs/hr,170.0,250.0,PSIG,17.0,,deg F,,,,,2008.0,33.650986,-93.811595,0.0,,
250,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,front-wall-panel-10-11-e596d4,20220513-5619fa,0.25,Other,True,32,568,142.0,0,19,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Series 98 Arch-Fired Pulverizers Ultrasupercritical DRB-4Z LNB OFA SCR BAG-PJ FGD-DS ACIS,4419400.0,lbs/hr,2209.7,3789.0,PSIG,261.0,1126.0,deg F,608.0,"Shaw Group, Inc.","Shaw Group, Inc.",,2008.0,33.650986,-93.811595,0.0,,
251,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,front-wall-panel-10-11-e596d4,20220513-5619fa,0.25,Other,True,32,568,142.0,0,19,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Start Up Boiler,Watertube Boiler,Babcock & Wilcox,Single Burner Front-Fired LNB FGR,340000.0,lbs/hr,170.0,250.0,PSIG,17.0,,deg F,,,,,2008.0,33.650986,-93.811595,0.0,,
252,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,front-wall-panel-12-6e7706,20220513-688038,0.25,Other,True,16,328,82.0,0,9,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Series 98 Arch-Fired Pulverizers Ultrasupercritical DRB-4Z LNB OFA SCR BAG-PJ FGD-DS ACIS,4419400.0,lbs/hr,2209.7,3789.0,PSIG,261.0,1126.0,deg F,608.0,"Shaw Group, Inc.","Shaw Group, Inc.",,2008.0,33.650986,-93.811595,0.0,,
253,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,front-wall-panel-12-6e7706,20220513-688038,0.25,Other,True,16,328,82.0,0,9,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Start Up Boiler,Watertube Boiler,Babcock & Wilcox,Single Burner Front-Fired LNB FGR,340000.0,lbs/hr,170.0,250.0,PSIG,17.0,,deg F,,,,,2008.0,33.650986,-93.811595,0.0,,
254,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,left-5-ec8ed0,20220512-6b18dc,0.25,Other,True,29,993,248.25,0,23,1,1,0,0,0,0,0,0,166,1,1,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Series 98 Arch-Fired Pulverizers Ultrasupercritical DRB-4Z LNB OFA SCR BAG-PJ FGD-DS ACIS,4419400.0,lbs/hr,2209.7,3789.0,PSIG,261.0,1126.0,deg F,608.0,"Shaw Group, Inc.","Shaw Group, Inc.",,2008.0,33.650986,-93.811595,0.0,,
255,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,left-5-ec8ed0,20220512-6b18dc,0.25,Other,True,29,993,248.25,0,23,1,1,0,0,0,0,0,0,166,1,1,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Start Up Boiler,Watertube Boiler,Babcock & Wilcox,Single Burner Front-Fired LNB FGR,340000.0,lbs/hr,170.0,250.0,PSIG,17.0,,deg F,,,,,2008.0,33.650986,-93.811595,0.0,,
256,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,left-wall-1-b3f00d,20220505-8ef2c6,0.25,Other,True,56,3050,762.5,0,56,56,42,0,0,0,0,0,0,1153,800,162,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Series 98 Arch-Fired Pulverizers Ultrasupercritical DRB-4Z LNB OFA SCR BAG-PJ FGD-DS ACIS,4419400.0,lbs/hr,2209.7,3789.0,PSIG,261.0,1126.0,deg F,608.0,"Shaw Group, Inc.","Shaw Group, Inc.",,2008.0,33.650986,-93.811595,0.0,,
257,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,left-wall-1-b3f00d,20220505-8ef2c6,0.25,Other,True,56,3050,762.5,0,56,56,42,0,0,0,0,0,0,1153,800,162,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Start Up Boiler,Watertube Boiler,Babcock & Wilcox,Single Burner Front-Fired LNB FGR,340000.0,lbs/hr,170.0,250.0,PSIG,17.0,,deg F,,,,,2008.0,33.650986,-93.811595,0.0,,
258,1040167.0,AEP,AEP - Turk Power Station,boiler-dfb229,panel-2-90676a,20220503-2819bc,0.25,Other,True,57,3096,774.0,0,57,57,0,0,0,0,0,0,0,1431,642,0,0,0,0,0,0,0,American Electric Power Company Incorporated,Southwestern Electric Power Company,Southwestern Electric Power Company,John W Turk Jr. Power Station,Fulton,Hempstead,AR,Arkansas,U.S.A.,Southwest,North America,Power,4911.0,1069684.0,John W Turk 01,1040167.0,Steam Turbine,600.0,1-Dec-08,20-Dec-12,2012.0,,Coal Subbituminous,Natural Gas,Coal,8728.0,Base Load,Operational,Boiler 01,Wet Bottom Boiler,Babcock & Wilcox,Series 98 Arch-Fired Pulverizers Ultrasupercritical DRB-4Z LNB OFA SCR BAG-PJ FGD-DS ACIS,4419400.0,lbs/hr,2209.7,3789.0,PSIG,261.0,1126.0,deg F,608.0,"Shaw Group, Inc.","Shaw Group, Inc.",,2008.0,33.650986,-93.811595,0.0,,
